Name,Population,Median_Age,Household_Income,Per_Capita_Income,Poverty_Count,Poverty_Rate,Unemployment_Rate,County,State
"Hamilton County, Illinois",8176.0,43.6,54046.0,27702.0,747.0,9.136497064579256,1.3454011741682974,Hamilton, Illinois
"Hardin County, Illinois",3939.0,46.8,51250.0,28932.0,501.0,12.718964204112721,5.2297537446052305,Hardin, Illinois
"Henry County, Illinois",49267.0,43.1,59933.0,30345.0,5235.0,10.625773844561268,2.2225830677735603,Henry, Illinois
"Johnson County, Illinois",12494.0,43.7,52774.0,23140.0,1097.0,8.780214502961421,1.3686569553385626,Johnson, Illinois
"Knox County, Illinois",50508.0,42.1,44129.0,24545.0,8413.0,16.656767244792906,2.266967609091629,Knox, Illinois
"Livingston County, Illinois",36040.0,42.0,55160.0,27925.0,5057.0,14.03163152053274,2.3695893451720305,Livingston, Illinois
"Scott County, Illinois",5005.0,44.6,57118.0,27052.0,643.0,12.847152847152849,2.8771228771228774,Scott, Illinois
"Tazewell County, Illinois",133195.0,41.0,63454.0,33507.0,10744.0,8.066368857689854,2.187019032245955,Tazewell, Illinois
"Warren County, Illinois",17146.0,39.8,50310.0,25730.0,2066.0,12.049457599440105,3.884287880555232,Warren, Illinois
"Harrison County, Indiana",39940.0,42.3,57712.0,28119.0,4326.0,10.831246870305456,2.4011016524787183,Harrison, Indiana
"LaPorte County, Indiana",110154.0,40.3,53658.0,27264.0,15490.0,14.062131198140786,2.8251357190841917,LaPorte, Indiana
"Wabash County, Indiana",31389.0,42.3,54259.0,27149.0,3387.0,10.790404281754755,2.239638089776673,Wabash, Indiana
"Jasper County, Indiana",33447.0,40.3,63892.0,28240.0,2648.0,7.917003019702814,1.9015158310162343,Jasper, Indiana
"Martin County, Indiana",10212.0,42.7,52726.0,26758.0,1156.0,11.320015667841757,1.2044653349001175,Martin, Indiana
"Porter County, Indiana",168636.0,39.5,71152.0,34595.0,16249.0,9.635546383927512,2.1656111387841266,Porter, Indiana
"Ripley County, Indiana",28391.0,40.7,56332.0,28312.0,3323.0,11.704413370434294,2.705082596597513,Ripley, Indiana
"Spencer County, Indiana",20447.0,44.0,57305.0,31287.0,1871.0,9.150486623954617,1.4769892893823056,Spencer, Indiana
"Tipton County, Indiana",15162.0,45.1,58118.0,31025.0,1270.0,8.376203667062391,1.655454425537528,Tipton, Indiana
"Vigo County, Indiana",107459.0,36.2,45230.0,25113.0,18815.0,17.5090034338678,3.3994360639871952,Vigo, Indiana
"Warrick County, Indiana",62280.0,41.2,73482.0,37466.0,4218.0,6.772639691714836,1.7469492614001283,Warrick, Indiana
"DeKalb County, Indiana",42927.0,39.1,56421.0,29073.0,4821.0,11.230693968830808,1.8449926619610035,DeKalb, Indiana
"LaGrange County, Indiana",39193.0,31.1,64498.0,24549.0,2489.0,6.3506238358890625,0.8930166101089481,LaGrange, Indiana
"Rush County, Indiana",16641.0,41.7,54346.0,26301.0,2365.0,14.21188630490956,2.1993870560663416,Rush, Indiana
"Boone County, Indiana",65544.0,38.1,83077.0,48295.0,3848.0,5.870865372879287,1.0222140851946784,Boone, Indiana
"Gogebic County, Michigan",15061.0,49.3,38839.0,25555.0,2352.0,15.61649292875639,2.2508465573335106,Gogebic, Michigan
"Meeker County, Minnesota",23105.0,42.2,63452.0,32368.0,1524.0,6.5959748972083965,1.0560484743562,Meeker, Minnesota
"Rice County, Minnesota",66185.0,36.5,68584.0,31221.0,5301.0,8.009367681498826,2.0488025987761582,Rice, Minnesota
"Red Lake County, Minnesota",4015.0,42.7,58576.0,30037.0,416.0,10.361145703611458,1.4694894146948942,Red, Minnesota
"Clay County, Minnesota",63446.0,32.6,65269.0,30768.0,7329.0,11.551555653626707,1.53989219178514,Clay, Minnesota
"Fillmore County, Minnesota",20949.0,42.3,61207.0,30392.0,2201.0,10.506468089168932,1.3604467993698983,Fillmore, Minnesota
"Polk County, Minnesota",31521.0,38.7,59343.0,30078.0,3579.0,11.354335205101359,1.738523523999873,Polk, Minnesota
"Sibley County, Minnesota",14892.0,41.7,63439.0,32016.0,1170.0,7.856567284448026,1.50416330915928,Sibley, Minnesota
"Watonwan County, Minnesota",10972.0,39.9,54065.0,28341.0,1451.0,13.224571636893911,1.5038279256288736,Watonwan, Minnesota
"Big Stone County, Minnesota",4996.0,49.0,53900.0,29459.0,491.0,9.827862289831863,1.4211369095276218,Big, Minnesota
"Cass County, Minnesota",29268.0,48.9,52204.0,30326.0,3909.0,13.355883558835588,2.2755227552275517,Cass, Minnesota
"Hubbard County, Minnesota",21019.0,48.7,56709.0,29896.0,2452.0,11.665635853275607,1.826918502307436,Hubbard, Minnesota
"Martin County, Minnesota",19852.0,45.3,52798.0,31066.0,2685.0,13.5250856336893,2.075357646584727,Martin, Minnesota
"Nobles County, Minnesota",21734.0,35.7,55304.0,25939.0,2889.0,13.292537038741145,1.7024017668169689,Nobles, Minnesota
"Sherburne County, Minnesota",94463.0,36.0,89250.0,35439.0,5912.0,6.25853508781216,1.6090956247419623,Sherburne, Minnesota
"Carver County, Minnesota",101949.0,37.9,101496.0,47221.0,4126.0,4.047121600015694,1.2584723734416228,Carver, Minnesota
"McLeod County, Minnesota",35832.0,40.7,62121.0,32465.0,3018.0,8.422638981915606,1.5656396517079705,McLeod, Minnesota
"Ramsey County, Minnesota",544442.0,35.0,64660.0,35013.0,74112.0,13.61246928047432,2.456460008595957,Ramsey, Minnesota
"Winona County, Minnesota",50725.0,35.2,59329.0,30013.0,6074.0,11.974371611631346,2.1074420896993598,Winona, Minnesota
"Dodge County, Minnesota",20669.0,38.4,74575.0,34399.0,1053.0,5.094586095118293,1.4901543374135178,Dodge, Minnesota
"Crow Wing County, Minnesota",64217.0,44.5,56549.0,32368.0,6810.0,10.604668545712194,1.434199666754909,Crow, Minnesota
"Wright County, Minnesota",134438.0,37.0,84974.0,36260.0,6122.0,4.553771998988381,1.4876746158080305,Wright, Minnesota
"Lincoln County, Minnesota",5677.0,45.4,53077.0,30253.0,598.0,10.533732605249252,1.462039809758675,Lincoln, Minnesota
"Mille Lacs County, Minnesota",25865.0,40.5,56135.0,27758.0,3127.0,12.089696501063214,2.9421998840131454,Mille, Minnesota
"Carlton County, Minnesota",35633.0,41.0,63098.0,29440.0,3851.0,10.80739763702186,1.8550220301406002,Carlton, Minnesota
"Kanabec County, Minnesota",16089.0,45.0,57163.0,28427.0,1578.0,9.807943315308595,1.6346572192180993,Kanabec, Minnesota
"St. Clair County, Alabama",87989.0,40.3,58308.0,26409.0,10484.0,11.91512575435566,2.4673538737796767,St., Alabama
"Cullman County, Alabama",82853.0,40.8,44918.0,23468.0,12133.0,14.644008062472091,2.2147659107093287,Cullman, Alabama
"Houston County, Alabama",104702.0,40.1,47580.0,27097.0,18885.0,18.036904739164484,2.9063437183625913,Houston, Alabama
"Tuscaloosa County, Alabama",207305.0,33.0,53326.0,26789.0,34749.0,16.762258507995465,2.7891271315211887,Tuscaloosa, Alabama
"Coffee County, Alabama",51662.0,39.3,55637.0,27806.0,7670.0,14.846502264720685,2.5821687120126984,Coffee, Alabama
"Chilton County, Alabama",44055.0,38.7,47468.0,24658.0,8302.0,18.844626035637273,2.723867892407218,Chilton, Alabama
"Coosa County, Alabama",10757.0,48.4,38990.0,23694.0,1399.0,13.005484800594964,1.1527377521613833,Coosa, Alabama
"Etowah County, Alabama",102748.0,41.4,44637.0,24883.0,17625.0,17.15361856191848,2.4321641297154204,Etowah, Alabama
"Lamar County, Alabama",13885.0,44.8,38364.0,22636.0,2827.0,20.360100828231907,3.665826431400792,Lamar, Alabama
"Butler County, Alabama",19828.0,40.8,40688.0,21038.0,4397.0,22.175711115594112,2.9201129715553766,Butler, Alabama
"Walker County, Alabama",64110.0,42.1,43629.0,23882.0,11440.0,17.844330057713304,3.4768366869443144,Walker, Alabama
"Greene County, Alabama",8324.0,40.9,24145.0,14884.0,3140.0,37.72224891878904,3.73618452666987,Greene, Alabama
"Bullock County, Alabama",10248.0,40.2,37785.0,20877.0,2825.0,27.56635441061671,1.6978922716627636,Bullock, Alabama
"Chambers County, Alabama",33660.0,42.0,42289.0,22729.0,5711.0,16.966726084373146,1.812240047534165,Chambers, Alabama
"Pima County, Arizona",1027207.0,38.5,53379.0,29707.0,167823.0,16.337797542267527,3.249296393034705,Pima, Arizona
"Gila County, Arizona",53546.0,50.2,43524.0,24251.0,11367.0,21.228476450155007,3.3634631905277703,Gila, Arizona
"Cochise County, Arizona",125867.0,41.1,49260.0,26819.0,19476.0,15.473475970667453,2.3516886872651286,Cochise, Arizona
"Apache County, Arizona",71511.0,35.0,32508.0,15128.0,24963.0,34.90791626463061,3.033099802827537,Apache, Arizona
"Yuma County, Arizona",209468.0,34.6,45243.0,21758.0,39608.0,18.908854813145684,4.018752267649473,Yuma, Arizona
"Navajo County, Arizona",109270.0,37.3,40067.0,18935.0,29663.0,27.14651779994509,4.438546719136085,Navajo, Arizona
"Clay County, Arkansas",14889.0,42.8,37233.0,22505.0,3106.0,20.86103835046007,2.3372959903284305,Clay, Arkansas
"Drew County, Arkansas",18417.0,37.4,46997.0,25543.0,3268.0,17.744475213118317,1.7320953466905575,Drew, Arkansas
"Randolph County, Arkansas",17695.0,41.1,37218.0,23248.0,3241.0,18.315908448714325,1.791466515964962,Randolph, Arkansas
"Boone County, Arkansas",37331.0,42.3,45374.0,24727.0,5369.0,14.38214888430527,2.0626289143071443,Boone, Arkansas
"Lincoln County, Arkansas",13455.0,39.0,46596.0,14764.0,1667.0,12.389446302489779,0.5722779635823114,Lincoln, Arkansas
"Crittenden County, Arkansas",48672.0,35.2,40161.0,23172.0,10655.0,21.891436554898085,4.0844838921762,Crittenden, Arkansas
"Faulkner County, Arkansas",123624.0,32.8,52827.0,26913.0,19778.0,15.998511615867471,1.8434931728466963,Faulkner, Arkansas
"Walker County, Georgia",69039.0,41.4,46157.0,24247.0,10892.0,15.776590043308856,2.7028201451353584,Walker, Georgia
"Gwinnett County, Georgia",915046.0,35.3,71026.0,30636.0,97006.0,10.601215676588936,2.199780120343677,Gwinnett, Georgia
"Barrow County, Georgia",78991.0,35.7,62345.0,25266.0,9907.0,12.541935157169805,2.4838272714613057,Barrow, Georgia
"Charlton County, Georgia",13040.0,41.2,41961.0,18323.0,2977.0,22.829754601227,4.28680981595092,Charlton, Georgia
"Clinch County, Georgia",6686.0,39.9,27658.0,15152.0,2649.0,39.62010170505534,2.123840861501645,Clinch, Georgia
"Bartow County, Georgia",104919.0,38.1,57423.0,26493.0,14536.0,13.854497278853215,2.2789008663826382,Bartow, Georgia
"Douglas County, Georgia",143316.0,36.5,63835.0,27743.0,18157.0,12.669206508694074,3.4532082949565988,Douglas, Georgia
"Grady County, Georgia",24828.0,40.3,43531.0,22543.0,5490.0,22.112131464475592,2.1749637506041566,Grady, Georgia
"Hancock County, Georgia",8515.0,45.6,31860.0,16704.0,1340.0,15.736934820904288,0.8220786846741045,Hancock, Georgia
"Whitfield County, Georgia",104237.0,36.0,48623.0,23974.0,16355.0,15.69020597292708,2.5662672563485134,Whitfield, Georgia
"Macon County, Georgia",13305.0,40.3,32161.0,17883.0,2865.0,21.53325817361894,4.404359263434799,Macon, Georgia
"Troup County, Georgia",69919.0,36.4,45649.0,23124.0,14500.0,20.738282870178352,2.921952545087888,Troup, Georgia
"Harris County, Georgia",34105.0,42.9,76319.0,36273.0,2079.0,6.095880369447294,3.395396569417974,Harris, Georgia
"Schley County, Georgia",5221.0,37.8,44448.0,20965.0,897.0,17.180616740088105,4.615973951350316,Schley, Georgia
"Worth County, Georgia",20494.0,41.6,45398.0,24415.0,3847.0,18.77134771152533,3.2692495364496925,Worth, Georgia
"Dooly County, Georgia",13736.0,43.2,37340.0,22716.0,2984.0,21.723937099592312,4.863133372160745,Dooly, Georgia
"Evans County, Georgia",10687.0,37.6,42607.0,20725.0,2730.0,25.54505473940301,2.816506035370076,Evans, Georgia
"Webster County, Georgia",2610.0,45.1,37297.0,24102.0,584.0,22.37547892720307,1.5325670498084292,Webster, Georgia
"Effingham County, Georgia",60477.0,36.0,66822.0,31704.0,5073.0,8.388312912346843,1.8155662483258097,Effingham, Georgia
"Glascock County, Georgia",2996.0,42.7,45000.0,23541.0,550.0,18.35781041388518,0.8344459279038718,Glascock, Georgia
"Quitman County, Georgia",2289.0,47.3,26667.0,18639.0,465.0,20.314547837483612,2.533857579729139,Quitman, Georgia
"Chatham County, Georgia",288496.0,35.6,56842.0,32229.0,41529.0,14.395000277300205,3.9116660196328543,Chatham, Georgia
"Johnson County, Georgia",9691.0,41.8,42446.0,21087.0,2043.0,21.081415746568986,4.220410690331235,Johnson, Georgia
"Lanier County, Georgia",10380.0,35.6,40986.0,19207.0,2309.0,22.244701348747594,1.7726396917148362,Lanier, Georgia
"Madison County, Georgia",29218.0,41.1,52500.0,24511.0,4953.0,16.951878978711754,3.4773085084536928,Madison, Georgia
"Mitchell County, Georgia",22244.0,39.0,38116.0,18619.0,4592.0,20.64376910627585,5.677935623089372,Mitchell, Georgia
"Tift County, Georgia",40541.0,36.2,45639.0,22974.0,8987.0,22.16768209960287,1.25551910411682,Tift, Georgia
"Polk County, Georgia",41908.0,37.0,44891.0,23857.0,7634.0,18.216092392860556,2.2573255702968407,Polk, Georgia
"Talbot County, Georgia",6321.0,50.1,38549.0,21357.0,1187.0,18.77867426040184,2.1515582977377,Talbot, Georgia
"Terrell County, Georgia",8737.0,41.1,34768.0,20045.0,2719.0,31.120521918278584,3.124642325741101,Terrell, Georgia
"Thomas County, Georgia",44630.0,40.4,43740.0,27454.0,8408.0,18.83934573157069,3.4909253865113152,Thomas, Georgia
"Wilkinson County, Georgia",9010.0,42.6,38996.0,22141.0,2077.0,23.05216426193119,3.1631520532741404,Wilkinson, Georgia
"Oglethorpe County, Georgia",14931.0,42.4,47120.0,23523.0,1894.0,12.685017748308887,2.40439354363405,Oglethorpe, Georgia
"Randolph County, Georgia",6973.0,41.0,31699.0,16691.0,2225.0,31.908791051197475,2.86820593718629,Randolph, Georgia
"Ware County, Georgia",35593.0,39.5,36869.0,20411.0,8213.0,23.074761891383137,2.0818700306239992,Ware, Georgia
"Wayne County, Georgia",29788.0,38.9,45483.0,21090.0,4209.0,14.129850946689944,2.400295420974889,Wayne, Georgia
"Wilcox County, Georgia",8824.0,39.8,36964.0,16183.0,1628.0,18.449682683590208,2.141885766092475,Wilcox, Georgia
"Baldwin County, Georgia",45111.0,35.5,43672.0,21716.0,9725.0,21.557934871760764,3.633260180443794,Baldwin, Georgia
"Bulloch County, Georgia",76120.0,28.8,45550.0,22328.0,17874.0,23.481345244351026,3.934576983709932,Bulloch, Georgia
"Clay County, Georgia",2951.0,49.8,22325.0,17036.0,1144.0,38.76651982378855,4.608607251779058,Clay, Georgia
"Echols County, Georgia",3981.0,40.6,39494.0,23885.0,960.0,24.114544084400908,1.4820396885204723,Echols, Georgia
"DeKalb County, Georgia",749323.0,35.8,62399.0,36077.0,111182.0,14.837660127875429,3.506365078877867,DeKalb, Georgia
"Haralson County, Georgia",29227.0,40.4,48550.0,25074.0,4274.0,14.623464604646387,1.8407636774215623,Haralson, Georgia
"Jefferson County, Georgia",15618.0,40.0,33944.0,19259.0,3711.0,23.761044948136764,2.0105007043155334,Jefferson, Georgia
"Lincoln County, Georgia",7856.0,47.1,39742.0,26918.0,1600.0,20.366598778004068,1.476578411405295,Lincoln, Georgia
"Murray County, Georgia",39724.0,38.2,48033.0,21989.0,6118.0,15.401268754405393,3.0913301782297857,Murray, Georgia
"Pulaski County, Georgia",11216.0,43.1,45148.0,20746.0,2134.0,19.02639087018545,2.0060627674750355,Pulaski, Georgia
"Rabun County, Georgia",16645.0,49.2,42500.0,28266.0,2939.0,17.656954040252327,1.6341243616701713,Rabun, Georgia
"Towns County, Georgia",11617.0,54.0,48219.0,25972.0,1657.0,14.26357923732461,1.7130068003787553,Towns, Georgia
"Treutlen County, Georgia",6795.0,40.1,32241.0,21830.0,1768.0,26.01913171449595,3.4731420161883735,Treutlen, Georgia
"Irwin County, Georgia",9320.0,39.7,37736.0,19878.0,2186.0,23.4549356223176,4.313304721030042,Irwin, Georgia
"Appling County, Georgia",18440.0,40.3,40304.0,21300.0,4042.0,21.919739696312366,1.6540130151843817,Appling, Georgia
"Shelby County, Ohio",48749.0,39.5,63806.0,29381.0,4240.0,8.697614310037128,2.4123571765574683,Shelby, Ohio
"Williams County, Ohio",36816.0,41.4,53183.0,27124.0,3966.0,10.772490221642764,1.9230769230769231,Williams, Ohio
"Columbiana County, Ohio",103190.0,44.1,48345.0,26469.0,14196.0,13.757147010369222,3.0894466518073456,Columbiana, Ohio
"Fulton County, Ohio",42253.0,41.1,63092.0,29600.0,3263.0,7.7225285778524615,2.111092703476676,Fulton, Ohio
"Gallia County, Ohio",30088.0,40.7,44858.0,24130.0,6055.0,20.12430204732784,1.7681467694762032,Gallia, Ohio
"Mahoning County, Ohio",229961.0,43.5,46042.0,28378.0,39109.0,17.006796804675574,3.8254312687803584,Mahoning, Ohio
"Scioto County, Ohio",76040.0,39.9,41330.0,23719.0,16330.0,21.47553918990005,3.0523408732246184,Scioto, Ohio
"Morrow County, Ohio",35043.0,42.2,59452.0,28257.0,3363.0,9.596781097508774,1.6436948891362042,Morrow, Ohio
"Marion County, Arkansas",16476.0,52.2,36719.0,21395.0,2960.0,17.965525613012872,1.766205389657684,Marion, Arkansas
"Searcy County, Arkansas",7908.0,47.9,36438.0,20410.0,1702.0,21.52250885179565,1.5427415275670209,Searcy, Arkansas
"Benton County, Arkansas",265759.0,35.4,66362.0,34442.0,24767.0,9.319345723004677,1.2131291884752726,Benton, Arkansas
"Hot Spring County, Arkansas",33597.0,41.3,43889.0,21866.0,5658.0,16.840789356192516,2.5031996904485516,Hot, Arkansas
"Madison County, Arkansas",16211.0,42.7,41682.0,24356.0,2798.0,17.25988526309296,1.82592067114922,Madison, Arkansas
"Dolores County, Colorado",1857.0,48.8,45972.0,26323.0,246.0,13.247172859450727,1.7232094776521272,Dolores, Colorado
"Jackson County, Colorado",1261.0,51.6,53300.0,28199.0,121.0,9.595559080095162,0.8723235527359239,Jackson, Colorado
"Montezuma County, Colorado",26031.0,45.2,49470.0,26072.0,3902.0,14.989819830202453,2.3164688256309787,Montezuma, Colorado
"Boulder County, Colorado",322510.0,36.6,83019.0,46826.0,36358.0,11.273448885305884,2.390003410746953,Boulder, Colorado
"Yuma County, Colorado",10003.0,37.8,52022.0,27955.0,1357.0,13.565930220933721,1.939418174547636,Yuma, Colorado
"Routt County, Colorado",25072.0,40.2,77443.0,43769.0,2705.0,10.78892788768347,1.8466815571155075,Routt, Colorado
"Clear Creek County, Colorado",9495.0,48.1,67060.0,39203.0,725.0,7.635597682991048,1.7904160084254872,Clear, Colorado
"Pueblo County, Colorado",165982.0,39.3,46783.0,25051.0,30591.0,18.43031172054801,3.3503632924052007,Pueblo, Colorado
"Park County, Colorado",17867.0,50.7,73622.0,36500.0,1293.0,7.236805283483517,2.899199641797728,Park, Colorado
"Mesa County, Colorado",151218.0,39.7,55379.0,29596.0,21032.0,13.908397148487616,3.345501196947453,Mesa, Colorado
"El Paso County, Colorado",698974.0,34.2,68779.0,33728.0,68548.0,9.806945608849544,2.8559002194645293,El, Colorado
"Arapahoe County, Colorado",644560.0,36.6,77469.0,40443.0,51542.0,7.99646270323942,2.2916408092342064,Arapahoe, Colorado
"New Castle County, Delaware",556165.0,38.4,73892.0,37532.0,61333.0,11.027842456824862,3.1343216491508814,New, Delaware
"Kent County, Delaware",176699.0,37.7,60910.0,28845.0,23134.0,13.092320839393544,2.5738685561321795,Kent, Delaware
"Litchfield County, Connecticut",182002.0,47.3,79906.0,44480.0,12416.0,6.821903056010374,2.7966725640377583,Litchfield, Connecticut
"Palm Beach County, Florida",1465027.0,44.8,63299.0,39933.0,175742.0,11.995819872261741,2.9114821774615764,Palm, Florida
"Miami-Dade County, Florida",2699428.0,39.9,51347.0,28224.0,455005.0,16.85560792879084,2.7202059102891427,Miami-Dade, Florida
"Franklin County, Florida",11811.0,46.4,46643.0,26574.0,1917.0,16.23063246126492,2.370671408009483,Franklin, Florida
"Hamilton County, Florida",14326.0,40.9,38569.0,16136.0,3296.0,23.007119921820465,3.47619712411001,Hamilton, Florida
"Sumter County, Florida",125044.0,67.4,57226.0,35560.0,9445.0,7.553341223889191,0.7829244106074662,Sumter, Florida
"Holmes County, Florida",19432.0,42.7,39102.0,19201.0,4004.0,20.605187319884728,3.3861671469740635,Holmes, Florida
